na_item,co_nco,sector,finpos,unit,geo\time,date,value
F,CO,S121_S122_S123,LIAB,PC_GDP,EL,2009-01-01,204.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,EL,2010-01-01,217.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,EL,2011-01-01,217.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,EL,2012-01-01,232.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,EL,2013-01-01,212.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,EL,2014-01-01,204.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,EL,2015-01-01,194.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,EL,2016-01-01,192.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,EL,2017-01-01,172.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,1995-01-01,133.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,1996-01-01,139.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,1997-01-01,145.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,1998-01-01,147.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,1999-01-01,160.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2000-01-01,167.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2001-01-01,165.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2002-01-01,163.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2003-01-01,173.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2004-01-01,182.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2005-01-01,210.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2006-01-01,231.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2007-01-01,251.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2008-01-01,258.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2009-01-01,279.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2010-01-01,275.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2011-01-01,281.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2012-01-01,276.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2013-01-01,261.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2014-01-01,258.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2015-01-01,243.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2016-01-01,238.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,ES,2017-01-01,233.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,1995-01-01,107.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,1996-01-01,102.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,1997-01-01,103.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,1998-01-01,94.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,1999-01-01,94.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2000-01-01,90.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2001-01-01,102.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2002-01-01,105.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2003-01-01,120.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2004-01-01,131.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2005-01-01,142.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2006-01-01,149.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2007-01-01,156.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2008-01-01,194.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2009-01-01,217.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2010-01-01,251.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2011-01-01,318.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2012-01-01,291.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2013-01-01,250.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2014-01-01,271.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2015-01-01,253.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2016-01-01,237.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,FI,2017-01-01,182.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,1995-01-01,158.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,1996-01-01,157.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,1997-01-01,167.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,1998-01-01,161.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,1999-01-01,177.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2000-01-01,175.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2001-01-01,180.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2002-01-01,181.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2003-01-01,187.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2004-01-01,200.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2005-01-01,227.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2006-01-01,252.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2007-01-01,268.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2008-01-01,270.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2009-01-01,276.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2010-01-01,283.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2011-01-01,287.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2012-01-01,285.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2013-01-01,283.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2014-01-01,294.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2015-01-01,294.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2016-01-01,302.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,FR,2017-01-01,299.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,1995-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,1996-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,1997-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,1998-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,1999-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2000-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2001-01-01,96.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2002-01-01,103.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2003-01-01,111.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2004-01-01,116.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2005-01-01,118.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2006-01-01,136.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2007-01-01,146.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2008-01-01,125.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2009-01-01,140.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2010-01-01,145.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2011-01-01,147.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2012-01-01,146.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2013-01-01,149.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2014-01-01,150.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2015-01-01,147.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2016-01-01,145.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,HR,2017-01-01,143.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,1995-01-01,126.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,1996-01-01,109.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,1997-01-01,100.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,1998-01-01,96.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,1999-01-01,97.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2000-01-01,94.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2001-01-01,87.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2002-01-01,77.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2003-01-01,84.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2004-01-01,87.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2005-01-01,95.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2006-01-01,106.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2007-01-01,112.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2008-01-01,125.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2009-01-01,133.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2010-01-01,134.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2011-01-01,133.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2012-01-01,114.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2013-01-01,106.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2014-01-01,100.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2015-01-01,97.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2016-01-01,100.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,HU,2017-01-01,99.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,1995-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,1996-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,1997-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,1998-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,1999-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2000-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2001-01-01,437.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2002-01-01,452.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2003-01-01,498.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2004-01-01,563.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2005-01-01,658.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2006-01-01,745.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2007-01-01,792.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2008-01-01,879.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2009-01-01,909.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2010-01-01,903.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2011-01-01,752.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2012-01-01,647.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2013-01-01,562.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2014-01-01,554.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2015-01-01,399.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2016-01-01,395.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,IE,2017-01-01,364.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,1995-01-01,110.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,1996-01-01,112.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,1997-01-01,119.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,1998-01-01,126.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,1999-01-01,131.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2000-01-01,140.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2001-01-01,128.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2002-01-01,127.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2003-01-01,136.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2004-01-01,140.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2005-01-01,152.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2006-01-01,173.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2007-01-01,170.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2008-01-01,165.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2009-01-01,178.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2010-01-01,188.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2011-01-01,189.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2012-01-01,201.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2013-01-01,194.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2014-01-01,196.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2015-01-01,197.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2016-01-01,195.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,IT,2017-01-01,193.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,1995-01-01,34.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,1996-01-01,29.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,1997-01-01,31.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,1998-01-01,34.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,1999-01-01,35.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2000-01-01,37.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2001-01-01,41.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2002-01-01,44.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2003-01-01,51.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2004-01-01,57.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2005-01-01,75.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2006-01-01,87.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2007-01-01,95.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2008-01-01,89.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2009-01-01,107.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2010-01-01,103.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2011-01-01,91.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2012-01-01,86.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2013-01-01,79.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2014-01-01,77.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2015-01-01,85.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2016-01-01,97.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,LT,2017-01-01,97.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,1995-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,1996-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,1997-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,1998-01-01,: 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,1999-01-01,2688.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2000-01-01,2646.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2001-01-01,3062.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2002-01-01,2806.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2003-01-01,2756.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2004-01-01,2670.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2005-01-01,2840.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2006-01-01,2711.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2007-01-01,2800.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2008-01-01,2972.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2009-01-01,2877.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2010-01-01,2595.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2011-01-01,2540.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2012-01-01,2219.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2013-01-01,2027.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2014-01-01,2005.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2015-01-01,2009.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2016-01-01,2075.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,LU,2017-01-01,1977.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,1995-01-01,38.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,1996-01-01,46.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,1997-01-01,58.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,1998-01-01,52.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,1999-01-01,57.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2000-01-01,69.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2001-01-01,76.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2002-01-01,83.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2003-01-01,91.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2004-01-01,108.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2005-01-01,120.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2006-01-01,136.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2007-01-01,138.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2008-01-01,138.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2009-01-01,162.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2010-01-01,169.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2011-01-01,144.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2012-01-01,135.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2013-01-01,128.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2014-01-01,147.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2015-01-01,150.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2016-01-01,154.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,LV,2017-01-01,142.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,1995-01-01,209.0 e
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,1996-01-01,230.5 e
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,1997-01-01,254.9 e
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,1998-01-01,319.0 e
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,1999-01-01,371.5 e
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2000-01-01,367.1 e
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2001-01-01,348.9 e
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2002-01-01,382.6 e
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2003-01-01,415.7 e
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2004-01-01,451.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2005-01-01,548.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2006-01-01,610.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2007-01-01,709.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2008-01-01,732.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2009-01-01,720.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2010-01-01,802.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2011-01-01,787.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2012-01-01,780.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2013-01-01,695.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2014-01-01,671.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2015-01-01,540.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2016-01-01,515.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,MT,2017-01-01,507.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,1995-01-01,171.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,1996-01-01,182.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,1997-01-01,192.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,1998-01-01,215.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,1999-01-01,220.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2000-01-01,222.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2001-01-01,234.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2002-01-01,240.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2003-01-01,253.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2004-01-01,269.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2005-01-01,292.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2006-01-01,310.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2007-01-01,331.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2008-01-01,304.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2009-01-01,315.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2010-01-01,329.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2011-01-01,341.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2012-01-01,339.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2013-01-01,312.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2014-01-01,323.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2015-01-01,322.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2016-01-01,321.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,NL,2017-01-01,301.4 p
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,1995-01-01,40.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,1996-01-01,41.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,1997-01-01,45.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,1998-01-01,52.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,1999-01-01,60.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2000-01-01,58.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2001-01-01,62.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2002-01-01,59.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2003-01-01,61.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2004-01-01,64.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2005-01-01,70.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2006-01-01,78.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2007-01-01,83.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2008-01-01,86.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2009-01-01,86.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2010-01-01,90.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2011-01-01,89.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2012-01-01,90.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2013-01-01,94.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2014-01-01,97.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2015-01-01,95.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2016-01-01,102.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,PL,2017-01-01,98.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,1995-01-01,142.2 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,1996-01-01,149.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,1997-01-01,166.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,1998-01-01,173.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,1999-01-01,185.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2000-01-01,203.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2001-01-01,210.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2002-01-01,204.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2003-01-01,208.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2004-01-01,208.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2005-01-01,217.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2006-01-01,231.7 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2007-01-01,243.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2008-01-01,251.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2009-01-01,278.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2010-01-01,295.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2011-01-01,293.6 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2012-01-01,293.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2013-01-01,270.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2014-01-01,256.9 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2015-01-01,239.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2016-01-01,238.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,PT,2017-01-01,232.8 
F,CO,S121_S122_S123,LIAB,PC_GDP,RO,1995-01-01,89.1 e
F,CO,S121_S122_S123,LIAB,PC_GDP,RO,1996-01-01,72.5 e
F,CO,S121_S122_S123,LIAB,PC_GDP,RO,1997-01-01,44.5 e
F,CO,S121_S122_S123,LIAB,PC_GDP,RO,1998-01-01,42.3 
F,CO,S121_S122_S123,LIAB,PC_GDP,RO,1999-01-01,40.5 
F,CO,S121_S122_S123,LIAB,PC_GDP,RO,2000-01-01,38.1 
F,CO,S121_S122_S123,LIAB,PC_GDP,RO,2001-01-01,40.4 
F,CO,S121_S122_S123,LIAB,PC_GDP,RO,2002-01-01,45.0 
F,CO,S121_S122_S123,LIAB,PC_GDP,RO,2003-01-01,42.7 
